word	anger	anticipation	disgust	fear	joy	sadness	surprise	trust
afflict	0	0	0	0.562	0	0.789	0	0
win	0	0	0	0	0.727	0	0	0
misconduct	0	0	0.375	0	0	0	0	0
purgatory	0	0	0.547	0.656	0	0	0	0
fury	0.922	0	0	0.672	0	0.406	0	0
motivating	0	0	0	0	0	0.078	0	0
somber	0	0	0	0	0	0.594	0	0
interview	0	0	0	0.180	0	0	0	0
aunt	0	0	0	0	0	0	0	0.461
hostage	0.470	0	0	0.734	0	0	0	0
retaliate	0.773	0	0	0	0	0	0	0
mag	0	0	0	0	0	0	0	0.234
honorable	0	0	0	0	0	0	0	0.805
collectively	0	0	0	0	0	0	0	0.586
ifonly	0	0	0	0	0	0.391	0	0
unorganised	0	0	0	0.188	0	0	0	0
meritorious	0	0	0	0	0.500	0	0	0.586
leaving	0	0	0	0	0	0.266	0	0
sap	0	0	0	0	0	0.172	0	0
overpriced	0.212	0	0.312	0	0	0.141	0	0
forfeiture	0	0	0	0.438	0	0.531	0	0
celebratory	0	0	0	0	0.818	0	0	0
holiness	0	0.273	0	0.109	0.531	0	0.234	0.656
enchanting	0	0.617	0	0	0.828	0	0	0
eviction	0.435	0	0.383	0.596	0	0.594	0	0
extinct	0	0	0	0	0	0.703	0	0
frenetic	0.397	0	0	0.500	0	0	0.734	0
sweets	0	0.469	0	0	0.562	0	0	0
collateral	0	0	0	0	0	0	0	0.367
negation	0.344	0	0	0	0	0	0	0
cancer	0.577	0	0.734	0.828	0	0.875	0	0
slam	0.803	0	0	0.484	0	0	0.703	0
frustrated	0.636	0	0	0	0	0	0	0
tear	0	0	0	0	0	0.656	0	0
crumbling	0	0	0	0	0	0.594	0	0
urs	0	0	0	0	0	0	0	0.258
revolution	0.606	0.641	0	0.359	0	0.203	0.664	0
peacefully	0	0	0	0	0.594	0	0	0
tussle	0.514	0	0	0	0	0	0	0
eagerness	0	0.812	0	0	0.552	0	0	0.469
watchful	0	0	0	0	0	0	0	0.500
praising	0	0	0	0	0.719	0	0	0
volunteer	0	0.445	0	0.031	0.294	0	0	0.509
vulnerability	0	0	0	0.548	0	0.469	0	0
lose	0.261	0	0.250	0.391	0	0.509	0.383	0
standoff	0.576	0	0	0.716	0	0	0	0
weekend	0	0	0	0	0.441	0	0	0
beautiful	0	0	0	0	0.781	0	0	0
pissedoff	0.812	0	0	0	0	0	0	0
insomnia	0	0	0	0.266	0	0	0	0
tetanus	0	0	0.617	0	0	0	0	0
relight	0	0	0	0	0.312	0	0	0
trespass	0.529	0	0	0	0	0	0	0
polarity	0	0	0	0	0	0	0.297	0
ungrateful	0.472	0	0.406	0	0	0	0	0
violently	0.938	0	0.609	0.828	0	0.719	0	0
joker	0	0	0	0	0.297	0	0.367	0
obscene	0	0	0.672	0	0	0	0	0
journey	0	0.711	0	0.062	0.447	0	0	0
yessss	0	0	0	0	0.728	0	0	0
gulp	0	0	0	0.391	0	0	0.375	0
chimera	0	0	0	0.375	0	0	0.492	0
congruence	0	0	0	0	0	0	0	0.555
established	0	0	0	0	0.303	0	0	0
possessed	0.500	0	0.484	0.594	0	0	0	0
prosper	0	0.578	0	0	0.562	0	0	0
slave	0.652	0	0	0.531	0	0.797	0	0
responsible	0	0	0	0	0	0	0	0.789
enchanted	0	0	0	0	0.781	0	0	0.516
deadline	0	0	0	0.312	0	0	0	0
cowardice	0	0	0	0.567	0	0.652	0	0
heartily	0	0	0	0	0.469	0	0	0
weep	0	0	0	0	0	0.656	0	0
ohgod	0	0	0	0.453	0	0	0	0
lost	0	0	0	0	0	0.625	0	0
kindness	0	0	0	0	0.606	0	0	0
curfew	0	0	0	0	0	0	0	0.383
inconsiderate	0.329	0	0.312	0	0	0.375	0	0
puke	0	0	0.789	0	0	0	0	0
instability	0	0	0.328	0.500	0	0	0	0
infuriates	0.894	0	0	0	0	0	0	0
overestimate	0	0	0	0	0	0	0.453	0
antsy	0	0	0	0.375	0	0	0	0
clan	0	0	0	0	0	0	0	0.398
marry	0	0.594	0	0.125	0.676	0	0.242	0.594
arguments	0.404	0	0	0	0	0	0	0
weakness	0	0	0	0	0	0.516	0	0.266
bylaw	0	0	0	0	0	0	0	0.586
ihatespiders	0	0	0	0.859	0	0	0	0
excretion	0	0	0.828	0	0	0	0	0
eulogium	0	0	0	0	0	0	0	0.359
picturesque	0	0	0	0	0.578	0	0	0
loyal	0	0	0	0.094	0.485	0	0.148	0.750
protector	0	0	0	0	0	0	0	0.680
regretful	0	0	0	0	0	0.750	0	0
fricking	0.485	0	0	0	0	0	0	0
distaste	0	0	0.555	0	0	0	0	0
praised	0	0	0	0	0.652	0	0	0.594
scholarship	0	0	0	0	0.455	0	0	0
conspiracy	0	0	0	0.400	0	0	0	0
respectful	0	0	0	0	0	0	0	0.734
regal	0	0	0	0	0	0	0	0.469
abundant	0	0	0	0	0.516	0	0	0
pride	0	0	0	0	0.516	0	0	0
wonderstruck	0	0	0	0	0	0	0	0.422
strategist	0	0.430	0	0	0	0	0	0.453
unquestionably	0	0	0	0	0	0	0	0.570
negotiate	0	0	0	0	0	0	0	0.445
mistakes	0	0	0	0	0	0	0	0.133
japan	0	0	0	0	0.121	0	0	0
depth	0	0	0	0	0	0	0	0.484
ransom	0.438	0	0	0.644	0	0	0	0
pleasant	0	0.523	0	0	0.656	0	0.242	0.562
alienated	0	0	0	0	0	0.727	0	0
revolting	0.750	0	0.820	0.625	0	0	0	0
privacy	0	0	0	0	0	0	0	0.555
kidnapped	0	0	0	0.828	0	0	0	0
prudent	0	0	0	0	0	0	0	0.547
ravine	0	0	0	0.484	0	0	0	0
earn	0	0	0	0	0	0	0	0.562
official	0	0	0	0	0	0	0	0.680
tranquil	0	0	0	0	0.441	0	0	0
forsaken	0.406	0	0	0	0	0.719	0	0
merci	0	0	0	0	0	0	0	0.438
vesicular	0	0	0.547	0	0	0	0	0
confession	0	0.406	0	0.266	0	0.281	0.453	0.516
bale	0	0	0	0.297	0	0	0	0
failure	0	0	0.398	0.578	0	0.812	0	0
ghetto	0	0	0.609	0.406	0	0.438	0	0
legislator	0	0	0	0	0	0	0	0.406
smith	0	0	0	0	0	0	0	0.312
admonition	0	0	0	0.469	0	0	0	0
drab	0	0	0	0	0	0.420	0	0
seizure	0	0	0	0.719	0	0	0	0
incite	0.469	0.547	0	0.516	0	0	0	0
curious	0	0.633	0	0	0	0	0	0
spite	0.600	0	0	0	0	0	0	0
encumbrance	0.333	0	0	0.328	0	0.441	0	0
geez	0.136	0	0	0	0	0	0	0
cyst	0	0	0	0.391	0	0.422	0	0
hosannah	0	0	0	0	0	0	0	0.492
brave	0	0	0	0	0	0	0	0.602
system	0	0	0	0	0	0	0	0.406
rubble	0	0	0	0.406	0	0.282	0	0
reunited	0	0	0	0	0.515	0	0	0
abandon	0	0	0	0.531	0	0.703	0	0
reflex	0	0	0	0	0	0	0.508	0
accepting	0	0	0	0	0	0	0	0.742
professorship	0	0	0	0	0	0	0	0.625
cursed	0.574	0	0	0.734	0	0.625	0	0
friend	0	0	0	0	0.471	0	0	0.750
scorpion	0.333	0	0.391	0.547	0	0	0.523	0
shit	0.573	0	0.820	0	0	0	0	0
hobo	0	0	0	0	0	0.323	0	0
ineffectual	0	0	0.227	0	0	0	0	0
injection	0	0	0	0.609	0	0	0	0
badly	0	0	0	0	0	0.455	0	0
luxurious	0	0	0	0	0.734	0	0	0
darkest	0	0	0	0	0	0	0	0.320
misery	0.547	0	0.594	0.734	0	0.938	0	0
disembodied	0	0	0	0.531	0	0.660	0	0
seal	0	0	0	0	0	0	0	0.531
dreadfully	0	0	0.508	0.796	0	0.797	0.477	0
expect	0	0.742	0	0	0	0	0.148	0.477
inferior	0	0	0	0	0	0.375	0	0
accountant	0	0	0	0	0	0	0	0.422
disappointments	0	0	0	0	0	0	0	0.203
madness	0.491	0	0	0.675	0	0	0	0
presents	0	0	0	0	0.516	0	0	0
unconscionable	0	0	0.492	0	0	0	0	0
outcast	0	0	0.406	0.388	0	0.672	0	0
grumble	0.544	0	0.336	0	0	0	0	0
familiar	0	0	0	0	0	0	0	0.656
regardless	0	0	0	0	0	0	0	0.391
urgency	0	0.703	0	0.391	0	0	0.625	0
vindication	0	0.539	0	0	0.453	0	0	0.500
irritate	0.621	0	0	0	0	0	0	0
vote	0.045	0.547	0	0	0.234	0.031	0.125	0.555
contaminated	0	0	0.688	0.610	0	0.594	0	0
rabid	0.833	0.438	0.688	0.688	0	0.375	0	0
stress	0	0	0	0.439	0	0	0	0
aneka	0	0	0	0	0	0	0	0.352
welcomed	0	0	0	0	0.530	0	0	0
giver	0	0	0	0	0.353	0	0	0
treat	0.175	0.516	0.078	0.094	0.529	0.076	0.312	0.422
lyre	0	0	0	0	0.234	0	0	0
journeyman	0	0	0	0	0	0	0	0.453
outdo	0	0.406	0	0	0	0	0	0
help	0	0	0	0.203	0	0	0	0
gametime	0	0	0	0.328	0	0	0	0
cooperative	0	0	0	0	0	0	0	0.781
futile	0	0	0	0	0	0.438	0	0
tomorrow	0	0.648	0	0	0	0	0	0
impeach	0	0	0.500	0.354	0	0	0	0
secret	0	0	0	0	0	0	0	0.305
latte	0	0	0	0	0.078	0	0	0
matchmaker	0	0.570	0	0	0	0	0	0
homework	0	0	0	0.109	0	0	0	0
perpetuate	0	0.430	0	0	0	0	0	0
polygamy	0	0	0.617	0	0	0	0	0
precious	0	0.516	0	0	0.682	0	0.195	0
concealment	0.424	0.445	0	0.391	0	0	0	0
maintenance	0	0	0	0	0	0	0	0.422
allegation	0.531	0	0	0	0	0	0	0
show	0	0	0	0	0	0	0	0.352
thankyougod	0	0	0	0	0.824	0	0	0
choral	0	0	0	0	0.348	0	0	0
weeeee	0	0	0	0	0.672	0	0	0
exam	0	0	0	0.359	0	0	0	0
flying	0	0	0	0.281	0	0	0	0
prevention	0	0.453	0	0	0	0	0	0
glad	0	0.536	0	0	0.781	0	0	0
inviting	0	0.578	0	0	0.500	0	0.289	0.578
worthwhile	0	0	0	0	0.562	0	0	0
orphan	0	0	0	0.453	0	0.734	0	0
heathen	0	0	0	0.422	0	0	0	0
ticked	0.556	0	0	0	0	0	0	0
veal	0	0	0	0	0	0.188	0	0.312
chicken	0	0	0	0.234	0	0	0	0
noworries	0	0	0	0	0.453	0	0	0
seriousness	0	0	0	0.305	0	0.394	0	0
denying	0	0.312	0	0	0	0	0	0.281
vegetative	0	0	0.414	0	0	0.516	0	0
capacity	0	0	0	0	0	0	0	0.469
cautionary	0	0	0	0.359	0	0	0	0
perdition	0.562	0	0.461	0.577	0	0.569	0	0
shipwreck	0	0	0	0.766	0	0.562	0	0
christ	0	0	0	0	0.500	0	0	0
jumpy	0	0	0	0.484	0	0	0	0
avoidance	0	0	0	0.344	0	0	0	0
preclude	0.188	0	0	0	0	0	0	0
smother	0.469	0	0	0	0	0	0	0
hoax	0.297	0	0.367	0	0	0.406	0.453	0
waste	0	0	0.695	0	0	0.348	0	0
facts	0	0	0	0	0	0	0	0.656
agoraphobia	0	0	0	0.688	0	0	0	0
steward	0	0	0	0	0	0	0	0.609
fellas	0	0	0	0	0	0	0	0.414
weeping	0	0	0	0	0	0.896	0	0
saturated	0	0	0.281	0	0	0	0	0
quiet	0	0	0	0	0.188	0.094	0	0
scorching	0.719	0	0	0	0	0	0	0
jerk	0.621	0	0	0	0	0	0.562	0
choke	0.719	0	0	0	0	0.682	0	0
reticent	0	0	0	0.422	0	0	0	0
troublesome	0.455	0	0	0.516	0	0	0	0
trauma	0	0	0	0.828	0	0	0	0
marvellous	0	0	0	0	0.833	0	0	0
authority	0	0	0	0	0	0	0	0.664
checkpoint	0	0	0	0.172	0	0	0	0
mercenary	0	0	0	0.625	0	0	0	0
shriek	0.316	0	0	0.516	0	0.485	0.719	0
treason	0.516	0	0.688	0.656	0	0	0.539	0
littlethings	0	0	0	0	0.391	0	0	0
halting	0	0	0	0.435	0	0.297	0	0
convincing	0	0	0	0	0	0	0	0.633
ship	0	0.383	0	0	0	0	0	0
explain	0	0	0	0	0	0	0	0.398
foe	0.441	0	0	0.594	0	0	0	0
treadmill	0	0.234	0	0	0	0	0	0
bugle	0	0.312	0	0	0	0	0	0
intended	0	0.602	0	0	0	0	0	0.469
grim	0.413	0.312	0.516	0.672	0	0.708	0	0
edition	0	0.352	0	0	0	0	0	0
deleterious	0.438	0	0.547	0.422	0	0	0	0
sinful	0.491	0	0.633	0.500	0	0.641	0	0
obliteration	0	0	0	0.750	0	0.750	0	0
submission	0	0	0	0.391	0	0	0	0
forewarned	0	0.562	0	0.250	0	0	0	0
aghast	0	0	0.625	0.641	0	0	0.805	0
hilarity	0	0	0	0	0.606	0	0	0
miscarriage	0	0	0	0.719	0	0.824	0	0
authentic	0	0	0	0	0.364	0	0	0.750
cutthroat	0.667	0	0	0.664	0	0	0	0
wishful	0	0.672	0	0	0	0	0	0
reassure	0	0	0	0	0	0	0	0.617
murah	0	0	0	0	0	0	0	0.234
insecure	0.188	0	0	0.461	0	0.509	0	0
warning	0	0	0	0.297	0	0	0	0
excellent	0	0	0	0	0.812	0	0	0.656
preponderance	0	0	0	0	0	0	0	0.477
clarity	0	0	0	0	0.258	0	0	0
clown	0	0.250	0	0.125	0.409	0	0.352	0
assault	0.859	0	0	0.891	0	0	0	0
familytime	0	0	0	0	0.515	0	0	0
custody	0	0	0	0	0	0	0	0.461
fermentation	0	0.516	0	0	0	0	0	0
compensate	0	0.516	0	0	0.273	0	0.266	0.562
terminal	0	0	0	0.703	0	0.688	0	0
recurring	0	0	0	0.359	0	0	0	0
bestfriends	0	0	0	0	0.682	0	0	0
demonstrative	0	0	0	0	0.250	0.242	0	0
stressfree	0	0	0	0	0.601	0	0	0
frightening	0	0	0	0.844	0	0	0	0
tool	0.219	0	0	0	0	0	0	0
foreveralone	0	0	0	0	0	0.688	0	0
elucidate	0	0	0	0	0	0	0	0.430
apostle	0	0	0	0	0	0	0	0.570
unsympathetic	0.424	0	0	0	0	0	0	0
torment	0.885	0	0	0.806	0	0.828	0	0
tortious	0.516	0	0.516	0	0	0	0	0
cheat	0.630	0	0.508	0	0	0	0	0
ella	0	0	0	0	0	0	0	0.250
bait	0	0	0	0.219	0	0	0	0.133
luck	0	0.594	0	0	0.484	0	0.508	0
infuriated	0.938	0	0	0	0	0	0	0
sisterhood	0.015	0	0	0	0	0.125	0.109	0.773
speck	0	0	0.203	0	0	0	0	0
humanity	0	0	0	0	0.391	0	0	0.688
predict	0	0.589	0	0	0	0	0	0
atherosclerosis	0	0	0	0.531	0	0.500	0	0
ecstatic	0	0.688	0	0	0.954	0	0.562	0
lounging	0	0	0	0	0.297	0	0	0
sonorous	0	0	0	0	0.375	0	0	0
fortunes	0	0	0	0	0.652	0	0	0
majority	0	0	0	0	0.073	0	0	0.539
cream	0	0.273	0	0	0.061	0	0.141	0
fool	0	0	0.461	0	0	0	0	0
venomous	0.818	0	0.609	0.781	0	0	0	0
hellish	0.781	0	0.695	0.828	0	0.738	0	0
shitday	0.727	0	0	0	0	0	0	0
feudalism	0.470	0	0	0	0	0.406	0	0
allure	0	0.688	0	0	0.453	0	0.406	0
outcry	0.544	0	0	0.547	0	0	0.727	0
meditate	0	0.344	0	0	0.438	0	0	0.555
gambler	0	0.570	0	0	0	0	0.406	0
loathful	0	0	0.672	0	0	0	0	0
harlot	0	0	0.562	0	0	0	0	0
truss	0	0	0	0	0	0	0	0.422
spiteful	0.719	0	0	0	0	0	0	0
roaring	0	0	0	0	0.348	0	0	0
bastards	0.741	0	0	0	0	0	0	0
exorcism	0	0	0	0.800	0	0.641	0	0
qualified	0	0	0	0	0	0	0	0.766
bursary	0	0	0	0	0	0	0	0.367
sloth	0	0	0.539	0	0	0	0	0
argue	0.734	0	0	0	0	0	0	0
mandarin	0	0	0	0	0	0	0	0.297
disrelish	0	0	0.391	0	0	0	0	0
intolerant	0.564	0	0.531	0.500	0	0.500	0	0
prisoner	0.516	0	0.508	0.562	0	0.531	0	0
impartiality	0	0	0	0	0	0	0	0.578
mange	0	0	0.656	0.562	0	0	0	0
hohoho	0	0	0	0	0.845	0	0	0
shrill	0.547	0	0	0.453	0	0	0.594	0
festive	0	0	0	0	0.833	0	0	0
surrendering	0	0	0	0	0	0.547	0	0
unfailing	0	0	0	0	0	0	0	0.586
worm	0	0.203	0	0	0	0	0.055	0
believed	0	0	0	0	0	0	0	0.688
entertaining	0	0.602	0	0	0.688	0	0	0
birth	0	0.734	0	0.203	0.453	0	0	0.500
wholesome	0	0	0	0	0	0	0	0.742
elusive	0	0	0	0	0	0	0.414	0
legitimacy	0	0	0	0	0	0	0	0.633
throb	0	0	0	0.388	0	0.273	0	0
sonar	0	0.367	0	0	0	0	0	0
pest	0.348	0	0.508	0.344	0	0	0	0
liberation	0	0.727	0	0	0.531	0	0.414	0
petit	0	0	0	0	0	0	0	0.344
tradesmen	0	0	0	0	0	0	0	0.445
secrets	0	0	0	0	0	0	0	0.234
honk	0.133	0	0	0	0	0	0	0
ravenous	0.429	0	0	0.484	0	0.391	0	0
wounding	0	0	0	0.688	0	0	0	0
fears	0	0	0	0.750	0	0	0	0
irrefutable	0	0	0	0	0	0	0	0.578
legislature	0	0	0	0	0	0	0	0.336
nowork	0	0	0	0	0.344	0	0	0
hopeless	0	0	0	0.688	0	0.688	0	0.203
melancholic	0	0	0	0	0	0.591	0	0
seniority	0	0	0	0	0	0	0	0.586
spellbound	0	0	0	0	0	0	0.648	0
priesthood	0	0.305	0	0	0.121	0.109	0	0.461
spotless	0	0	0	0	0	0	0	0.562
commonwealth	0	0	0	0	0	0	0	0.523
warcrimes	0	0	0	0.785	0	0	0	0
raving	0.591	0.531	0	0.500	0.578	0	0.578	0
alb	0	0	0	0	0	0	0	0.234
irritable	0.667	0	0	0	0	0	0	0
constrain	0	0	0	0.358	0	0	0	0
simplicity	0	0	0	0	0.375	0	0	0
intoxicated	0	0	0.594	0	0	0	0	0
whine	0	0	0.328	0	0	0.578	0	0
carcinoma	0	0	0	0.703	0	0.703	0	0
shitless	0	0	0	0.656	0	0	0	0
cantstandit	0.529	0	0	0	0	0	0	0
empty	0	0	0	0	0	0.364	0	0
periodicity	0	0	0	0	0	0	0	0.367
meltdown	0	0	0	0.625	0	0.703	0	0
rigged	0.391	0	0	0	0	0	0	0
gate	0	0	0	0	0	0	0	0.414
dispute	0.531	0	0	0	0	0	0	0
destroyer	0.812	0	0	0.750	0	0	0	0
achievement	0	0.695	0	0	0.712	0	0	0.625
departure	0	0	0	0	0	0.438	0	0
arson	0.641	0	0	0.794	0	0	0	0
bummed	0	0	0	0	0	0.547	0	0
abandonment	0.438	0	0	0.609	0	0.859	0.523	0
wickedness	0	0	0.555	0	0	0	0	0
exception	0	0	0	0	0	0	0	0.305
magnificent	0	0.531	0	0	0.859	0	0.508	0.586
relaxing	0	0	0	0	0.652	0	0	0
severance	0	0	0	0	0	0.333	0	0
score	0	0.477	0	0	0.182	0	0.383	0
adder	0.212	0	0.383	0.547	0	0.361	0	0
looming	0	0	0	0.438	0	0	0	0
missiles	0	0	0	0.934	0	0	0	0
eeek	0	0	0	0.562	0	0	0	0
claw	0.485	0	0	0.406	0	0	0	0
anxiety	0.344	0.609	0	0.594	0	0.500	0	0
optimism	0	0.625	0	0	0.703	0	0.336	0.617
assignee	0	0	0	0	0	0	0	0.422
strengthen	0	0	0	0	0	0	0	0.594
mortgagor	0	0	0	0.258	0	0	0	0
cruelty	0.833	0	0.758	0.797	0	0.812	0	0
kite	0	0	0.055	0	0	0	0	0
migraine	0	0	0	0	0	0.297	0	0
navigable	0	0.406	0	0	0	0	0	0
military	0	0	0	0.375	0	0	0	0
darling	0	0	0	0	0.578	0	0	0.500
christmasspirit	0	0	0	0	0.766	0	0	0
zany	0	0	0	0	0	0	0.555	0
prevent	0	0	0	0.125	0	0	0	0
stripped	0.344	0.344	0.367	0.438	0	0.516	0	0
selfworth	0	0	0	0	0.484	0	0	0
dumbasses	0.712	0	0	0	0	0	0	0
datenight	0	0	0	0	0.484	0	0	0
avenger	0.485	0	0	0	0	0	0	0
rash	0	0	0.578	0	0	0	0	0
cupping	0	0	0.250	0.266	0	0.172	0	0
feelgood	0	0	0	0	0.736	0	0	0
involution	0.300	0	0	0	0	0	0	0
unforgiving	0.515	0	0	0	0	0.612	0	0
lavatory	0	0	0.586	0	0	0	0	0
queasy	0	0	0.633	0	0	0	0	0
disservice	0.485	0	0.320	0	0	0.258	0	0
top	0	0.398	0	0	0	0	0	0.469
immovable	0	0	0	0	0	0	0	0.539
abomination	0.844	0	0.742	0.844	0	0	0	0
doomed	0	0	0	0.888	0	0.766	0	0
proverbs	0	0	0	0	0	0	0	0.492
teasing	0.288	0	0	0.303	0	0	0	0
hateful	0.940	0	0.703	0.578	0	0.575	0	0
flee	0	0	0	0.594	0	0	0	0
favorite	0	0	0	0	0.688	0	0	0.484
restitution	0.281	0	0	0	0	0	0	0
lifesucks	0	0	0	0	0	0.700	0	0
quack	0	0	0.461	0	0	0	0	0
probity	0	0	0	0	0	0	0	0.422
soreness	0	0	0.297	0	0	0.328	0	0
armor	0	0	0	0.484	0	0	0	0.484
joyful	0	0	0	0	0.879	0	0	0.586
shackle	0.641	0.289	0.500	0.609	0	0.609	0	0
unresolved	0	0.422	0	0	0	0	0	0
excluded	0	0	0.328	0	0	0.609	0	0
kid	0	0	0	0	0.515	0	0	0
food	0	0	0	0	0.258	0	0	0.336
protective	0	0	0	0	0	0	0	0.648
agh	0.281	0	0	0	0	0	0	0
illegitimate	0.333	0	0.414	0.438	0	0.416	0.414	0
wallow	0	0	0.469	0	0	0.562	0	0
cheerful	0	0	0	0	0.906	0	0.391	0
lunatic	0.688	0	0.594	0.656	0	0	0	0
dastardly	0.672	0	0.625	0.641	0	0	0	0
patriarchal	0	0	0	0	0	0	0	0.461
listless	0	0	0	0	0	0.729	0	0
amusing	0	0	0	0	0.625	0	0	0
disorder	0	0	0	0.406	0	0	0	0
spank	0.652	0	0	0.587	0	0.403	0	0
coincidence	0	0	0	0	0	0	0.461	0
together	0	0	0	0	0.394	0	0	0
corroboration	0	0	0	0	0	0	0	0.570
malice	0.852	0	0	0.625	0	0	0	0
satisfied	0	0	0	0	0.500	0	0	0
impeccable	0	0	0	0	0	0	0	0.664
dishonest	0.516	0	0.453	0	0	0.482	0	0
denied	0	0	0	0	0	0.578	0	0.211
lewd	0	0	0.719	0	0	0	0	0
completing	0	0.578	0	0	0.406	0	0	0
summer	0	0	0	0	0.591	0	0	0
label	0	0	0	0	0	0	0	0.383
hanging	0.636	0	0.531	0.641	0	0.547	0	0
jihad	0	0	0	0.766	0	0	0	0
fiend	0.621	0	0.578	0.484	0	0	0	0
party	0	0	0	0	0.765	0	0	0
level	0	0	0	0	0	0	0	0.453
boy	0	0	0.117	0	0	0	0	0
wrath	0.885	0	0	0.609	0	0	0	0
highest	0	0.491	0	0.236	0.591	0	0.344	0
brisk	0	0	0	0	0.212	0	0	0
negro	0	0	0	0	0	0.281	0	0
remorse	0	0	0	0	0	0.594	0	0
buffet	0.029	0	0	0	0	0	0	0
nohope	0	0	0	0	0	0.688	0	0
loyalty	0	0	0	0	0	0	0	0.805
scandalous	0.574	0	0	0	0	0	0	0
clue	0	0.477	0	0	0	0	0	0
slur	0.596	0	0.547	0	0	0.266	0	0
offset	0	0.359	0	0	0	0	0	0
fight	0.667	0	0	0.719	0	0	0	0
amaze	0	0	0	0	0	0	0.742	0
inconvenient	0.266	0	0.203	0	0	0.263	0	0
diamond	0	0	0	0	0.500	0	0	0
affliction	0	0	0.484	0.557	0.103	0.645	0	0
messedup	0	0	0	0	0	0.500	0	0
elect	0	0	0	0	0	0	0	0.438
primer	0	0	0	0	0	0	0	0.422
heartattack	0	0	0	0.812	0	0	0	0
medal	0	0.477	0	0	0.424	0	0.289	0.461
regard	0	0	0	0	0	0	0	0.625
obscenity	0.641	0	0.625	0	0	0	0	0
sadness	0	0	0	0	0	0.864	0	0.250
instructions	0	0.367	0	0	0	0	0	0.539
disgruntled	0.693	0	0.406	0	0	0.712	0	0
wasting	0	0	0.422	0.359	0	0.375	0	0
alerts	0	0.609	0	0.276	0	0	0.594	0
white	0	0.234	0	0	0.109	0	0	0.344
accompaniment	0	0.477	0	0	0.179	0	0	0.531
militants	0	0	0	0.672	0	0	0	0
accusing	0.779	0	0	0.484	0	0	0	0
soldier	0.258	0	0	0	0	0.273	0	0
havoc	0.641	0	0	0.719	0	0	0	0
shock	0.269	0	0.375	0.719	0	0	0.844	0
bearish	0.562	0	0	0.344	0	0	0	0
bacterium	0	0	0.727	0.531	0	0	0	0
jurisprudence	0	0	0	0	0	0.273	0	0
mill	0	0.305	0	0	0	0	0	0
secrecy	0	0	0	0	0	0	0.398	0.250
injure	0.625	0	0	0.625	0	0.609	0	0
pestilence	0	0	0.781	0.625	0	0	0	0
sly	0.375	0	0.328	0.156	0	0	0	0
farewell	0	0	0	0	0	0.438	0	0
real	0	0	0	0	0	0	0	0.641
injury	0.469	0	0	0.672	0	0.562	0	0
indonesia	0	0	0	0	0	0	0	0.297
unsuccessful	0	0	0	0	0	0.359	0	0
bomber	0	0	0	0.734	0	0.547	0	0
manslaughter	0.783	0	0.812	0.828	0	0.833	0.719	0
presumptuous	0.288	0	0.383	0	0	0	0	0
fleece	0.172	0	0.195	0	0	0.109	0	0
stretcher	0	0	0	0.406	0	0.391	0	0
philosopher	0	0	0	0	0	0	0	0.508
nigga	0	0	0	0	0	0	0	0.273
horoscope	0	0.500	0	0	0	0	0	0
liberty	0	0.555	0	0	0.486	0	0.312	0.547
banish	0.509	0	0.500	0.688	0	0.697	0	0
chemist	0	0	0	0	0	0	0	0.445
suffocation	0.625	0	0	0.875	0	0	0	0
viper	0	0	0	0.672	0	0	0	0
blindness	0	0	0	0	0	0.516	0	0
overwhelming	0	0	0	0	0	0	0.758	0
dumps	0.312	0	0	0	0	0.516	0	0
comfy	0	0	0	0	0.551	0	0	0
thang	0	0	0	0	0	0	0	0.156
unseat	0	0	0	0	0	0.281	0	0
thrilled	0	0	0	0	0.851	0	0	0
panicking	0	0	0	0.708	0	0	0	0
burlesque	0	0	0	0	0	0	0.398	0
withered	0	0	0.531	0	0	0	0	0
adventure	0	0.750	0	0	0.470	0	0	0
mri	0	0	0	0.344	0	0	0	0
pillage	0.578	0	0.547	0.574	0	0	0	0
vigilance	0	0.508	0	0	0	0	0	0.594
breezy	0	0	0	0	0.219	0	0	0
mastery	0.250	0	0	0	0.530	0	0	0.672
cohesion	0	0	0	0	0	0	0	0.562
fuse	0	0	0	0	0	0	0	0.352
mind	0	0	0.086	0	0	0	0	0
lavender	0	0	0	0	0.409	0	0	0
stealing	0	0	0.562	0.578	0	0	0	0
punitive	0.439	0	0	0.425	0	0.562	0	0
spoil	0	0	0.617	0	0	0	0	0
desecration	0.848	0	0.820	0.578	0	0.781	0	0
gang	0.609	0	0	0.672	0	0	0	0
lesbian	0	0	0.289	0	0	0.141	0	0
caricature	0	0	0	0.141	0	0	0	0
giant	0	0	0	0.297	0	0	0	0
abominable	0	0	0.664	0.738	0	0	0	0
nab	0	0	0	0	0	0	0.492	0
oppressive	0.574	0	0.633	0.656	0	0.625	0	0
theological	0	0	0	0	0	0	0	0.461
battled	0.712	0	0	0.615	0	0.500	0	0
repent	0	0	0	0.250	0	0	0	0
boooo	0	0	0	0	0	0.219	0	0
contaminate	0	0	0.821	0	0	0	0	0
recombination	0	0.438	0	0	0	0	0	0
strive	0	0.656	0	0	0	0	0	0.531
calls	0	0.414	0	0	0	0	0	0.359
coping	0	0	0	0	0	0.219	0	0
guru	0	0	0	0	0	0	0	0.500
questionable	0	0	0.234	0	0	0	0	0
disincline	0	0	0.312	0	0	0	0	0
diminish	0	0	0	0	0	0.438	0	0
